,MZ,date,week,status,1_week_ago,2_week_ago,3_week_ago,4_week_ago,5_week_ago,6_week_ago,7_week_ago,8_week_ago
2569,91,2019-10-18,42,1,1,1,1,1,1,1,11,11
2570,58,2019-10-19,42,1,1,1,1,1,2,2,4,5
2571,93,2019-10-21,43,1,1,1,1,1,1,1,2,2
2572,53,2019-10-22,43,0,0,0,0,1,1,1,1,1
2573,54,2019-10-22,43,0,1,1,1,1,2,2,2,3
2574,210-1,2019-10-22,43,0,0,0,0,0,0,0,0,0
2575,57,2019-10-22,43,0,2,2,2,2,3,3,3,5
2576,59,2019-10-22,43,0,0,0,0,0,1,1,1,3
2577,60,2019-10-22,43,0,0,0,0,0,1,1,1,2
2578,61-1,2019-10-22,43,0,0,0,0,0,0,0,0,0
2579,21,2019-10-22,43,0,0,0,0,0,1,1,1,5
2580,56,2019-10-22,43,0,2,2,2,2,2,2,2,4
2581,210-2,2019-10-22,43,0,0,0,0,0,1,1,1,1
2582,204-1,2019-10-22,43,0,0,0,0,0,0,0,0,0
2583,205,2019-10-22,43,0,0,0,0,0,0,0,0,0
2584,205-1,2019-10-22,43,0,0,0,0,0,0,0,0,0
2585,206,2019-10-22,43,0,0,0,0,0,0,0,0,0
2586,207,2019-10-22,43,0,0,0,0,0,0,0,0,0
2587,208,2019-10-22,43,0,0,0,0,0,0,0,0,0
2588,209,2019-10-22,43,0,0,0,0,0,0,0,0,0
2589,209-1,2019-10-22,43,0,0,0,0,0,0,0,0,0
2590,52,2019-10-22,43,0,0,0,0,1,2,2,2,3
2591,51,2019-10-22,43,0,0,0,0,0,0,1,1,2
2592,210,2019-10-22,43,0,0,0,0,0,0,0,0,0
2593,49,2019-10-22,43,0,0,0,0,1,1,1,1,2
2594,219,2019-10-22,43,0,0,0,0,0,0,0,0,0
2595,218,2019-10-22,43,0,0,0,0,0,0,0,0,0
2596,217,2019-10-22,43,0,0,0,0,0,1,1,1,1
2597,216-1,2019-10-22,43,0,0,0,0,0,0,0,0,0
2598,216,2019-10-22,43,0,0,0,0,0,0,0,0,0
2599,215-1,2019-10-22,43,0,0,0,0,0,0,0,0,0
2600,22,2019-10-22,43,0,0,0,0,0,1,1,1,5
2601,215,2019-10-22,43,0,0,0,0,0,0,0,0,0
2602,214,2019-10-22,43,0,0,0,0,0,0,0,0,0
2603,213,2019-10-22,43,0,0,0,0,0,0,0,0,0
2604,212,2019-10-22,43,0,0,0,0,0,1,1,1,1
2605,211,2019-10-22,43,0,0,0,0,0,1,1,1,1
2606,210-5,2019-10-22,43,0,0,0,0,0,0,0,0,0
2607,210-4,2019-10-22,43,0,0,0,0,0,1,1,1,1
2608,214-1,2019-10-22,43,0,0,0,0,0,0,0,0,0
2609,210-3,2019-10-22,43,0,0,0,0,0,0,0,0,0
2610,220,2019-10-22,43,0,0,0,0,0,0,0,0,0
2611,23,2019-10-22,43,0,1,1,1,1,1,1,1,3
2612,37,2019-10-22,43,0,0,0,0,0,0,0,0,2
2613,39,2019-10-22,43,0,0,0,0,0,0,1,1,3
2614,36,2019-10-22,43,0,0,0,0,0,0,1,1,1
2615,35,2019-10-22,43,0,1,1,1,1,1,1,1,1
2616,34,2019-10-22,43,0,0,0,0,0,0,1,1,2
2617,33,2019-10-22,43,0,0,0,0,0,0,0,0,2
2618,221,2019-10-22,43,0,0,0,0,0,0,0,0,0
2619,31-1,2019-10-22,43,0,1,1,1,1,1,1,1,1
2620,29,2019-10-22,43,0,1,1,1,1,1,1,1,2
2621,28,2019-10-22,43,0,0,0,0,0,1,1,1,5
2622,27,2019-10-22,43,0,0,0,0,0,1,1,1,4
2623,26,2019-10-22,43,0,1,1,1,1,1,1,1,1
2624,25,2019-10-22,43,0,1,1,1,1,1,1,1,1
2625,24,2019-10-22,43,0,0,0,0,0,0,0,0,1
2626,31,2019-10-22,43,0,0,0,0,0,0,0,0,0
2627,38,2019-10-22,43,0,0,0,0,0,0,0,0,1
2628,50,2019-10-22,43,0,1,1,1,1,1,1,1,1
2629,48,2019-10-22,43,0,0,0,0,1,1,1,1,1
2630,47,2019-10-22,43,0,0,0,0,1,1,1,1,1
2631,40,2019-10-22,43,0,0,0,0,0,0,1,1,1
2632,42,2019-10-22,43,0,0,0,0,0,0,1,1,1
2633,43,2019-10-22,43,0,0,0,0,0,0,0,0,0
2634,44,2019-10-22,43,0,0,0,0,0,0,0,0,1
2635,45,2019-10-22,43,0,0,0,0,1,1,1,1,1
2636,46,2019-10-22,43,0,0,0,0,0,0,1,1,1
2637,41,2019-10-24,43,1,1,1,1,1,1,2,3,3
2638,122,2019-10-24,43,1,2,2,2,2,2,2,3,4
2639,110,2019-10-25,43,1,2,2,2,2,2,2,3,4
2640,61,2019-10-25,43,1,1,1,1,1,1,2,3,4
2641,32,2019-10-26,43,1,1,1,1,1,1,2,2,2
2642,64,2019-10-29,44,0,0,0,0,0,0,0,0,4
2643,04,2019-10-29,44,1,1,1,2,2,2,2,4,4
2644,177,2019-10-29,44,1,1,3,3,3,4,4,6,6
2645,87,2019-10-29,44,0,0,1,1,1,1,1,1,3
2646,86,2019-10-29,44,0,0,0,0,0,0,0,0,0
2647,62,2019-10-29,44,0,1,1,1,1,1,2,2,5
2648,63,2019-10-29,44,0,1,1,1,1,1,2,2,3
2649,88,2019-10-29,44,0,0,1,1,1,1,1,1,3
2650,65,2019-10-29,44,0,1,1,1,1,1,2,2,3
2651,66-1,2019-10-29,44,0,1,1,1,1,1,2,2,3
2652,84,2019-10-29,44,0,0,0,0,0,0,0,0,1
2653,85,2019-10-29,44,0,0,0,0,0,0,0,0,1
2654,81,2019-10-29,44,0,0,0,0,0,0,0,0,1
2655,80,2019-10-29,44,0,0,1,1,1,1,1,1,2
2656,79,2019-10-29,44,0,0,1,1,1,1,1,1,2
2657,78,2019-10-29,44,0,0,1,1,1,1,1,1,2
2658,77,2019-10-29,44,0,0,0,0,0,0,0,0,1
2659,76,2019-10-29,44,0,0,0,0,0,0,0,0,1
2660,75,2019-10-29,44,0,0,0,0,0,0,0,0,0
2661,74,2019-10-29,44,0,0,0,0,0,0,0,0,0
2662,73,2019-10-29,44,0,0,0,0,0,0,0,0,1
2663,72,2019-10-29,44,0,0,0,0,0,0,0,0,0
2664,71,2019-10-29,44,0,0,0,0,0,0,0,0,2
2665,70,2019-10-29,44,0,0,0,0,0,0,0,0,2
2666,69,2019-10-29,44,0,0,0,0,0,0,0,0,2
2667,68,2019-10-29,44,0,0,0,0,0,0,0,0,0
2668,67,2019-10-29,44,0,0,0,0,0,0,0,0,1
2669,66,2019-10-29,44,0,0,0,0,0,0,0,0,1
2670,83,2019-10-29,44,0,0,0,0,0,0,0,0,1
2671,82,2019-10-29,44,0,0,0,0,0,0,0,0,1
2672,98-2,2019-10-29,44,0,0,0,0,0,1,1,1,1
2673,99,2019-10-29,44,0,0,0,0,0,0,0,0,0
2674,98-1,2019-10-29,44,0,0,0,0,0,1,1,1,1
2675,98,2019-10-29,44,0,0,0,0,0,0,1,1,1
2676,97,2019-10-29,44,0,0,0,0,0,0,1,1,1
2677,95-1,2019-10-29,44,0,0,0,0,0,0,1,1,2
2678,96,2019-10-29,44,0,0,0,0,0,0,1,1,1
2679,94,2019-10-29,44,0,0,0,0,0,0,0,0,1
2680,93-1,2019-10-29,44,0,0,1,1,1,1,1,1,2
2681,92,2019-10-29,44,0,0,1,1,1,1,1,1,4
2682,90,2019-10-29,44,0,0,1,1,1,1,1,1,3
2683,89,2019-10-29,44,0,0,1,1,1,1,1,1,2
2684,95,2019-10-29,44,0,0,0,0,0,0,1,1,1
2685,57,2019-11-04,45,1,1,2,4,4,4,4,5,5
2686,99,2019-11-04,45,1,1,1,1,1,1,1,1,1
2687,214-1,2019-11-04,45,1,1,1,1,1,1,1,1,1
2688,95-1,2019-11-06,45,1,1,1,1,1,1,1,2,2
2689,169,2019-11-06,45,1,1,2,2,2,4,4,4,4
2690,111,2019-11-07,45,1,1,3,4,4,4,4,4,4
2691,75,2019-11-07,45,1,2,2,2,2,2,2,2,2
2692,177,2019-11-07,45,1,2,3,3,5,5,5,6,8
2693,69,2019-11-07,45,1,1,1,1,1,1,1,1,1
2694,108,2019-11-08,45,0,0,0,0,0,0,1,1,1
2695,107,2019-11-08,45,0,0,0,0,0,0,0,0,0
2696,109,2019-11-08,45,0,0,1,1,1,1,1,1,1
2697,121,2019-11-08,45,0,1,1,3,3,3,3,3,3
2698,110,2019-11-08,45,0,1,2,3,3,3,3,3,3
2699,106,2019-11-08,45,0,0,1,1,1,1,1,1,1
2700,214,2019-11-08,45,1,1,1,1,1,1,1,1,1
2701,11,2019-11-08,45,0,0,0,0,1,1,1,1,1
2702,104,2019-11-08,45,0,0,0,0,0,0,1,2,2
2703,09,2019-11-08,45,0,0,0,0,1,1,1,1,1
2704,102,2019-11-08,45,0,0,0,0,0,0,0,1,1
2705,01,2019-11-08,45,0,0,0,0,0,2,2,2,4
2706,02,2019-11-08,45,0,0,1,1,1,4,4,4,6
2707,02-1,2019-11-08,45,0,0,1,1,1,2,2,2,3
2708,03,2019-11-08,45,0,0,0,0,0,2,2,2,4
2709,03-1,2019-11-08,45,0,0,1,1,1,4,4,4,6
2710,04,2019-11-08,45,0,0,1,1,1,2,2,2,3
2711,103,2019-11-08,45,0,1,1,1,1,1,2,2,2
2712,05,2019-11-08,45,0,1,2,2,2,4,4,4,6
2713,07,2019-11-08,45,0,0,0,0,0,0,0,0,0
2714,08,2019-11-08,45,0,1,1,1,1,1,1,1,2
2715,09-1,2019-11-08,45,0,0,0,0,0,1,1,1,2
2716,10,2019-11-08,45,0,0,0,0,2,2,2,2,2
2717,100,2019-11-08,45,0,1,1,1,1,1,2,3,3
2718,101,2019-11-08,45,0,0,0,0,0,0,0,1,1
2719,06,2019-11-08,45,0,0,0,0,1,1,1,1,1
2720,12,2019-11-08,45,0,0,0,0,1,1,1,1,1
2721,182,2019-11-08,45,1,1,1,1,1,1,1,1,1
2722,14,2019-11-08,45,0,0,0,0,0,0,0,0,0
2723,139,2019-11-08,45,0,0,0,0,0,0,0,0,0
2724,138,2019-11-08,45,0,0,0,0,0,0,0,0,0
2725,137,2019-11-08,45,0,0,0,0,0,0,0,0,0
2726,136,2019-11-08,45,0,0,0,0,0,0,0,0,0
2727,135,2019-11-08,45,0,0,0,0,0,0,0,0,0
2728,134-2,2019-11-08,45,0,0,0,0,0,0,0,0,0
2729,134-1,2019-11-08,45,0,0,0,0,0,0,0,0,0
2730,134,2019-11-08,45,0,0,0,0,0,0,0,0,0
2731,133,2019-11-08,45,0,0,0,0,0,0,0,0,0
2732,132,2019-11-08,45,0,0,0,0,0,0,0,0,0
2733,131,2019-11-08,45,0,0,0,0,0,0,0,0,0
2734,130,2019-11-08,45,0,0,0,0,0,0,0,0,0
2735,13,2019-11-08,45,0,0,0,0,0,0,0,0,0
2736,129,2019-11-08,45,0,0,0,0,0,0,0,0,0
2737,128,2019-11-08,45,0,0,0,0,0,0,0,0,0
2738,127,2019-11-08,45,0,0,0,0,0,0,0,0,0
2739,126,2019-11-08,45,0,0,0,0,0,0,0,0,0
2740,125,2019-11-08,45,0,0,0,0,0,0,0,0,0
2741,124-2,2019-11-08,45,0,0,0,0,0,0,0,0,0
2742,124-1,2019-11-08,45,0,1,1,1,1,1,1,1,1
2743,123,2019-11-08,45,0,1,1,2,2,2,2,2,2
2744,122-1,2019-11-08,45,0,0,0,2,2,2,2,2,2
2745,122,2019-11-08,45,0,1,1,3,3,3,3,3,3
2746,139-1,2019-11-08,45,0,0,0,0,0,0,0,0,0
2747,139-2,2019-11-08,45,0,0,0,0,0,0,0,0,0
2748,145,2019-11-08,45,0,0,0,0,1,1,1,1,1
2749,116,2019-11-08,45,0,0,0,0,0,0,0,0,1
2750,141,2019-11-08,45,0,0,0,0,0,0,0,0,0
2751,115,2019-11-08,45,0,0,0,1,1,1,1,1,1
2752,110-1,2019-11-08,45,0,0,1,1,1,1,1,1,1
2753,149,2019-11-08,45,0,0,0,0,0,0,0,0,0
2754,148,2019-11-08,45,0,0,0,0,0,0,0,0,1
2755,15,2019-11-08,45,0,0,0,0,0,0,0,0,0
2756,146,2019-11-08,45,0,0,0,0,0,0,0,0,0
2757,117,2019-11-08,45,0,0,0,0,0,0,0,0,0
2758,144,2019-11-08,45,0,0,0,0,0,0,0,0,0
2759,143,2019-11-08,45,0,0,0,1,1,1,1,1,1
2760,147,2019-11-08,45,0,0,0,0,0,0,0,0,0
2761,210-5,2019-11-09,45,1,3,3,3,3,3,3,3,3
2762,210-5,2019-11-09,45,1,3,3,3,3,3,3,3,3
2763,200,2019-11-09,45,1,1,1,1,1,1,1,1,1
2764,212,2019-11-11,46,1,3,3,3,3,3,3,3,4
2765,73,2019-11-11,46,1,3,3,3,3,3,3,3,3
2766,154,2019-11-11,46,1,2,2,2,3,3,3,3,3
2767,212,2019-11-11,46,1,3,3,3,3,3,3,3,4
2768,171,2019-11-11,46,1,1,1,1,3,3,3,3,3
2769,153,2019-11-11,46,1,2,2,2,3,3,3,3,3
2770,73,2019-11-11,46,1,3,3,3,3,3,3,3,3
2771,142,2019-11-13,46,1,1,1,1,1,1,1,1,1
2772,54,2019-11-13,46,1,1,1,2,2,3,3,3,4
2773,201,2019-11-13,46,1,2,2,2,2,2,2,2,2
2774,202,2019-11-14,46,1,2,2,2,2,2,2,2,2
2775,112,2019-11-14,46,1,2,2,2,2,2,2,2,3
2776,113,2019-11-14,46,1,2,2,2,2,2,2,2,3
2777,18,2019-11-15,46,0,0,0,0,0,1,1,1,1
2778,209-1,2019-11-15,46,0,1,1,1,1,1,1,1,1
2779,21,2019-11-15,46,0,0,0,1,1,1,1,1,1
2780,175,2019-11-15,46,0,0,0,0,0,0,0,0,1
2781,174,2019-11-15,46,0,0,0,0,0,1,1,1,2
2782,173,2019-11-15,46,0,0,0,0,0,0,0,0,0
2783,172,2019-11-15,46,0,0,0,0,0,0,0,0,0
2784,170,2019-11-15,46,0,1,2,2,2,4,4,4,4
2785,17,2019-11-15,46,0,0,0,0,0,2,2,2,2
2786,168,2019-11-15,46,0,0,1,1,1,1,1,1,1
2787,167,2019-11-15,46,0,0,0,0,0,1,1,1,2
2788,166-2,2019-11-15,46,0,0,0,0,0,0,0,0,0
2789,166-1,2019-11-15,46,0,0,0,0,0,0,0,0,0
2790,166,2019-11-15,46,0,0,0,0,0,1,1,1,1
2791,165,2019-11-15,46,0,0,0,0,0,0,0,0,0
2792,179,2019-11-15,46,0,0,1,2,2,5,5,5,6
2793,164,2019-11-15,46,0,0,0,0,0,0,0,0,0
2794,163,2019-11-15,46,0,1,1,1,1,2,2,2,2
2795,161,2019-11-15,46,0,0,0,0,0,0,1,2,2
2796,160,2019-11-15,46,0,0,1,1,1,1,2,3,3
2797,159,2019-11-15,46,0,0,0,0,0,0,1,2,2
2798,158,2019-11-15,46,0,0,0,0,0,0,0,0,0
2799,157,2019-11-15,46,0,0,0,0,0,1,1,1,1
2800,156-2,2019-11-15,46,0,0,0,0,0,0,0,0,0
2801,156-1,2019-11-15,46,0,0,0,0,0,0,0,0,0
2802,156,2019-11-15,46,0,1,1,1,1,1,1,1,1
2803,155,2019-11-15,46,0,1,1,1,1,1,1,1,1
2804,152,2019-11-15,46,0,1,1,1,1,2,2,2,2
2805,151,2019-11-15,46,0,0,0,0,0,0,1,2,2
2806,150,2019-11-15,46,0,1,1,1,1,1,1,1,1
2807,163-1,2019-11-15,46,0,1,1,1,1,1,1,1,1
2808,183,2019-11-15,46,0,0,0,0,0,0,0,0,0
2809,176,2019-11-15,46,0,0,1,2,2,2,2,2,3
2810,185,2019-11-15,46,0,1,1,1,1,1,1,1,1
2811,209,2019-11-15,46,0,0,0,0,0,0,0,0,0
2812,208,2019-11-15,46,0,0,0,0,0,0,0,0,0
2813,207,2019-11-15,46,0,0,0,0,0,0,0,0,0
2814,206,2019-11-15,46,0,0,0,0,0,0,0,0,0
2815,205-1,2019-11-15,46,0,0,0,0,0,0,0,0,0
2816,205,2019-11-15,46,0,0,0,0,0,0,0,0,0
2817,204-1,2019-11-15,46,0,0,0,0,0,0,0,0,0
2818,204,2019-11-15,46,0,0,0,0,0,0,0,0,0
2819,203,2019-11-15,46,0,1,1,1,1,1,1,1,1
2820,20,2019-11-15,46,0,0,0,0,0,0,0,0,0
2821,199,2019-11-15,46,0,1,1,1,1,1,1,1,1
2822,184,2019-11-15,46,0,0,0,0,0,0,0,0,0
2823,197,2019-11-15,46,0,1,1,1,1,1,1,1,1
2824,196,2019-11-15,46,0,1,1,1,1,1,1,1,1
2825,198,2019-11-15,46,0,0,0,0,0,0,0,0,0
2826,194,2019-11-15,46,0,1,1,1,1,1,1,1,1
2827,185-1,2019-11-15,46,0,0,1,2,2,2,2,2,2
2828,186,2019-11-15,46,0,0,0,0,0,0,0,0,0
2829,186-1,2019-11-15,46,0,3,3,3,3,3,3,3,3
2830,195,2019-11-15,46,0,0,0,0,0,0,0,0,0
2831,187,2019-11-15,46,0,0,0,0,0,0,0,0,0
2832,188,2019-11-15,46,0,0,0,0,0,0,0,0,0
2833,186-2,2019-11-15,46,0,0,0,0,0,0,0,0,0
2834,19,2019-11-15,46,0,0,0,0,0,0,0,0,0
2835,190,2019-11-15,46,0,0,0,0,0,0,0,0,0
2836,191,2019-11-15,46,0,0,0,0,0,0,0,0,0
2837,192,2019-11-15,46,0,0,0,0,0,0,0,0,0
2838,192-1,2019-11-15,46,0,0,0,0,0,0,0,0,0
2839,193,2019-11-15,46,0,1,1,1,1,1,1,1,1
2840,189,2019-11-15,46,0,0,0,0,0,0,0,0,0
2841,162,2019-11-15,46,0,2,2,2,2,4,4,4,4
2842,16,2019-11-16,46,1,1,1,1,1,2,2,2,2
2843,32,2019-11-18,47,1,1,1,1,2,2,2,2,2
2844,124,2019-11-19,47,1,1,1,1,1,1,1,1,1
2845,181,2019-11-21,47,1,1,2,2,2,2,2,2,2
2846,42,2019-11-21,47,1,1,1,1,2,2,2,2,2
2847,140,2019-11-22,47,1,1,1,1,1,1,1,1,1
2848,65,2019-11-22,47,0,0,0,0,1,1,1,1,1
2849,50,2019-11-22,47,0,0,0,0,0,1,2,2,2
2850,39,2019-11-22,47,0,0,0,0,0,0,0,0,0
2851,40,2019-11-22,47,0,0,0,0,0,1,1,1,1
2852,41,2019-11-22,47,0,1,1,1,1,2,2,2,2
2853,43,2019-11-22,47,0,0,0,0,0,0,0,0,0
2854,45,2019-11-22,47,0,0,0,0,0,0,0,0,1
2855,46,2019-11-22,47,0,0,0,0,0,1,1,1,1
2856,47,2019-11-22,47,0,0,0,0,0,0,0,0,1
2857,48,2019-11-22,47,0,0,0,0,0,0,0,0,1
2858,49,2019-11-22,47,0,0,1,1,1,1,1,1,2
2859,51,2019-11-22,47,0,2,2,2,2,2,2,2,2
2860,52,2019-11-22,47,0,0,0,0,1,1,1,1,2
2861,53,2019-11-22,47,0,0,1,1,1,1,1,1,2
2862,55,2019-11-22,47,0,0,1,2,2,2,3,3,3
2863,58,2019-11-22,47,0,0,0,1,2,3,3,3,3
2864,60,2019-11-22,47,0,0,0,0,1,1,1,1,1
2865,61,2019-11-22,47,0,0,0,0,1,1,1,1,1
2866,61-1,2019-11-22,47,0,0,0,1,1,1,1,1,1
2867,62,2019-11-22,47,0,0,1,1,2,2,2,2,2
2868,63,2019-11-22,47,0,0,0,0,1,1,1,1,1
2869,64,2019-11-22,47,0,0,0,0,0,0,0,0,0
2870,66,2019-11-22,47,0,0,0,1,1,1,1,1,1
2871,66-1,2019-11-22,47,0,0,0,0,1,1,1,1,1
2872,67,2019-11-22,47,0,0,0,1,1,1,1,1,1
2873,68,2019-11-22,47,0,0,0,2,2,2,2,2,2
2874,70,2019-11-22,47,0,0,2,3,3,3,3,3,3
2875,71,2019-11-22,47,0,0,2,3,3,3,3,3,3
2876,72,2019-11-22,47,0,0,2,4,4,4,4,4,4
2877,74,2019-11-22,47,0,0,0,1,1,1,1,1,1
2878,76,2019-11-22,47,0,0,0,2,2,2,2,2,2
2879,38,2019-11-22,47,0,1,1,1,2,2,2,2,2
2880,37,2019-11-22,47,0,0,0,0,0,0,0,0,0
2881,44,2019-11-22,47,0,0,0,0,0,0,0,0,0
2882,35,2019-11-22,47,0,0,0,0,0,1,2,2,2
2883,210,2019-11-22,47,0,0,0,0,0,0,0,0,0
2884,210-1,2019-11-22,47,0,0,1,1,1,1,1,1,1
2885,210-2,2019-11-22,47,0,0,1,1,1,1,1,1,1
2886,210-3,2019-11-22,47,0,0,3,3,3,3,3,3,3
2887,210-4,2019-11-22,47,0,0,2,2,2,2,2,2,2
2888,211,2019-11-22,47,0,0,3,3,3,3,3,3,3
2889,213,2019-11-22,47,0,0,0,0,0,0,0,0,0
2890,215,2019-11-22,47,0,0,0,0,0,0,0,0,0
2891,215-1,2019-11-22,47,0,0,0,1,1,1,1,1,1
2892,36,2019-11-22,47,0,1,1,1,1,1,1,1,1
2893,216-1,2019-11-22,47,0,0,0,0,0,0,0,0,0
2894,217,2019-11-22,47,0,0,2,2,2,2,2,2,2
2895,218,2019-11-22,47,0,0,4,4,4,4,4,4,4
2896,219,2019-11-22,47,0,0,1,1,1,1,1,1,1
2897,22,2019-11-22,47,0,1,1,1,1,1,1,1,1
2898,216,2019-11-22,47,0,0,0,0,0,0,0,0,0
2899,221,2019-11-22,47,0,0,0,0,0,0,0,0,0
2900,34,2019-11-22,47,0,0,0,0,0,0,0,0,0
2901,220,2019-11-22,47,0,0,1,1,1,1,1,1,1
2902,31-1,2019-11-22,47,0,0,0,0,0,0,1,1,1
2903,31,2019-11-22,47,0,0,0,0,0,0,0,0,0
2904,30,2019-11-22,47,0,0,0,0,0,0,1,1,1
2905,29,2019-11-22,47,0,0,0,0,0,0,1,1,1
2906,33,2019-11-22,47,0,1,1,1,2,2,2,2,2
2907,27,2019-11-22,47,0,1,1,1,2,2,2,2,2
2908,26,2019-11-22,47,0,0,0,0,0,0,1,1,1
2909,25,2019-11-22,47,0,0,0,0,0,0,1,1,1
2910,24,2019-11-22,47,0,0,0,0,0,0,0,0,0
2911,23,2019-11-22,47,0,0,0,0,0,0,1,1,1
2912,28,2019-11-22,47,0,0,0,0,0,0,0,0,0
2913,212,2019-11-25,48,1,1,4,5,5,5,5,5,5
2914,140,2019-11-25,48,1,2,2,2,2,2,2,2,2
2915,118,2019-11-26,48,1,4,4,4,4,4,4,4,4
2916,212,2019-11-26,48,1,2,3,6,6,6,6,6,6
2917,120,2019-11-26,48,1,2,3,3,3,3,4,4,4
2918,119,2019-11-26,48,1,3,3,3,3,3,3,3,3
2919,57,2019-11-27,48,1,1,1,1,2,3,4,5,5
2920,56,2019-11-27,48,1,2,2,2,2,2,3,4,4
2921,59,2019-11-28,48,1,3,3,3,4,5,5,5,5
2922,117-1,2019-11-28,48,1,3,3,3,3,3,3,3,3
2923,178,2019-11-28,48,1,2,2,3,3,4,4,7,7
2924,180,2019-11-28,48,1,2,2,3,3,3,3,7,7
2925,105,2019-11-28,48,1,1,1,1,1,1,1,1,1
2926,114,2019-11-28,48,1,2,3,3,3,4,4,4,4
2927,88,2019-11-29,48,0,0,0,0,0,0,1,1,1
2928,83,2019-11-29,48,0,0,0,0,0,0,0,0,0
2929,82,2019-11-29,48,0,0,0,0,0,0,0,0,0
2930,81,2019-11-29,48,0,0,0,0,0,0,0,0,0
2931,80,2019-11-29,48,0,0,0,0,1,1,2,2,2
2932,79,2019-11-29,48,0,0,0,2,2,2,3,3,3
2933,78,2019-11-29,48,0,0,0,2,2,2,3,3,3
2934,77,2019-11-29,48,0,0,0,0,1,1,1,1,1
2935,85,2019-11-29,48,0,0,0,0,0,0,0,0,0
2936,84,2019-11-29,48,0,0,0,0,1,1,1,1,1
2937,87,2019-11-29,48,0,0,0,0,0,0,1,1,1
2938,90,2019-11-29,48,0,0,0,0,0,0,1,1,1
2939,96,2019-11-29,48,0,0,0,0,1,1,1,1,1
2940,89,2019-11-29,48,0,0,0,0,1,1,2,2,2
2941,86,2019-11-29,48,0,0,0,0,0,0,0,0,0
2942,91,2019-11-29,48,0,0,0,0,0,0,1,1,1
2943,92,2019-11-29,48,0,0,0,0,0,0,1,1,1
2944,93,2019-11-29,48,0,0,0,0,0,0,1,1,1
2945,93-1,2019-11-29,48,0,0,0,0,0,0,1,1,1
2946,94,2019-11-29,48,0,0,0,0,2,2,2,2,2
2947,95,2019-11-29,48,0,0,0,0,1,1,1,1,1
2948,97,2019-11-29,48,0,0,0,0,1,1,1,1,1
2949,98,2019-11-29,48,0,0,0,0,0,0,0,0,0
2950,98-1,2019-11-29,48,0,0,0,0,0,0,0,0,0
2951,98-2,2019-11-29,48,0,0,0,0,0,0,0,0,0
2952,213,2019-12-06,49,1,1,1,1,1,1,1,1,1
2953,127,2019-12-08,49,0,0,0,1,1,1,1,1,1
2954,128,2019-12-08,49,0,0,0,1,1,1,1,1,1
2955,12,2019-12-08,49,0,0,0,0,0,0,0,0,1
2956,126,2019-12-08,49,0,0,0,1,1,1,1,1,1
2957,129,2019-12-08,49,0,0,0,1,1,1,1,1,1
2958,125,2019-12-08,49,0,0,0,1,1,1,1,1,1
2959,139-2,2019-12-08,49,0,0,0,0,0,0,0,0,0
2960,124-1,2019-12-08,49,0,0,0,1,1,2,2,2,2
2961,123,2019-12-08,49,0,0,0,0,0,1,1,2,2
2962,122-1,2019-12-08,49,0,0,0,0,0,0,0,1,2
2963,122,2019-12-08,49,0,0,0,0,0,1,1,2,3
2964,120,2019-12-08,49,0,0,3,3,4,4,4,4,5
2965,13,2019-12-08,49,0,0,0,0,0,0,0,0,0
2966,124-2,2019-12-08,49,0,0,0,0,0,0,0,0,0
2967,130,2019-12-08,49,0,0,0,0,0,0,0,0,0
2968,135,2019-12-08,49,0,0,0,0,0,0,0,0,0
2969,132,2019-12-08,49,0,0,0,0,0,0,0,0,0
2970,133,2019-12-08,49,0,0,0,0,0,0,0,0,0
2971,134,2019-12-08,49,0,0,0,0,0,0,0,0,0
2972,134-1,2019-12-08,49,0,0,0,0,0,0,0,0,0
2973,134-2,2019-12-08,49,0,0,0,0,0,0,0,0,0
2974,119,2019-12-08,49,0,0,3,3,3,3,3,3,3
2975,136,2019-12-08,49,0,0,0,0,0,0,0,0,0
2976,137,2019-12-08,49,0,0,0,0,0,0,0,0,0
2977,138,2019-12-08,49,0,0,0,0,0,0,0,0,0
2978,139,2019-12-08,49,0,0,0,0,0,0,0,0,0
2979,145,2019-12-08,49,0,0,0,0,1,1,1,1,2
2980,142,2019-12-08,49,0,0,1,1,2,2,2,2,2
2981,140,2019-12-08,49,0,0,2,3,3,3,3,3,3
2982,14,2019-12-08,49,0,0,0,1,1,1,1,1,1
2983,131,2019-12-08,49,0,0,0,0,0,0,0,0,0
2984,118,2019-12-08,49,0,0,4,5,5,5,5,5,5
2985,139-1,2019-12-08,49,0,0,0,0,0,0,0,0,0
2986,117,2019-12-08,49,0,0,3,3,3,3,3,3,3
2987,09-1,2019-12-08,49,0,0,0,0,0,0,0,0,0
2988,10,2019-12-08,49,0,0,0,0,0,0,0,0,2
2989,100,2019-12-08,49,0,0,0,0,0,1,1,1,1
2990,101,2019-12-08,49,0,0,1,1,1,1,1,1,1
2991,07,2019-12-08,49,0,0,0,0,0,0,0,0,0
2992,117-1,2019-12-08,49,0,0,3,3,3,3,3,3,3
2993,06,2019-12-08,49,0,0,0,0,0,0,0,0,1
2994,05,2019-12-08,49,0,0,0,0,0,1,2,2,2
2995,03-1,2019-12-08,49,0,0,0,0,0,0,1,1,1
2996,03,2019-12-08,49,0,0,0,0,0,0,0,0,0
2997,09,2019-12-08,49,0,0,0,0,1,1,1,1,2
2998,02,2019-12-08,49,0,0,0,0,0,0,1,1,1
2999,102,2019-12-08,49,0,0,1,1,1,1,1,1,1
